,n_per_pol,sim_num,MSE,L1_loss,IOU,min_dosage,best_pol_diff
234,1000,34,1.343104492288005,1.8597443110819052,0.0,False,0.8336018120609978
235,1000,35,1.3659264018557258,1.8823183970282265,0.0,False,0.8360800482749937
236,1000,36,1.3558885578263733,1.8790452062716674,0.0,False,0.7684335155470592
237,1000,37,1.3529491033365688,1.8788607111024969,0.0,False,0.7408839223407195
238,1000,38,1.3568556724747043,1.8777941768680337,0.0,False,0.7906149560667064
239,1000,39,1.36605579954331,1.889521723491447,0.0,False,0.7653407605186304
240,1000,40,1.3522043348885966,1.8729780620141343,0.0,False,0.7922627287446229
241,1000,41,1.3550258401177866,1.8732227622589428,0.0,False,0.8180307785884366
242,1000,42,1.3439997139449231,1.8661844927147266,0.0,False,0.7781522123019649
243,1000,43,1.3675497809971753,1.8890329107061703,0.0,False,0.7851687029100507
244,1000,44,1.3368834559902552,1.8587464510843281,0.0,False,0.7813700490592694
245,1000,45,1.3595965152947487,1.879376516972615,0.0,False,0.8021999832213371
246,1000,46,1.3438126829773989,1.8629657000856592,0.0,False,0.8084698289173975
247,1000,47,1.350039958153408,1.8693156774236908,0.0,False,0.8072428072971718
248,1000,48,1.3487792051411784,1.8683557294525648,0.0,False,0.804234756886137
249,1000,49,1.323942982560595,1.846742066515299,0.0,False,0.7720091604529609
250,1000,50,1.3784896946268763,1.899739540230894,0.0,False,0.7875015439598236
251,1000,51,1.3332967200243457,1.8522020992116386,0.0,False,0.8109462081270706
252,1000,52,1.3577581633866653,1.8773226990408718,0.0,False,0.8043546434579367
253,1000,53,1.3607895811085413,1.8844283777797268,0.0,False,0.7636120332881449
254,1000,54,1.3655547325051098,1.8839027660316732,0.0,False,0.8165196647343667
255,1000,55,1.3620390818263797,1.884406172880069,0.0,False,0.7763290894631085
256,1000,56,1.359478518483951,1.8816157481244542,0.0,False,0.7786277035949691
257,1000,57,1.355606755718527,1.8765034320453724,0.0,False,0.7910332367315451
258,1000,58,1.3441053848366886,1.8604067813525242,0.0,False,0.8369860348416438
259,1000,59,1.3585529525108173,1.8800828440996837,0.0,False,0.7847010841113375
260,1000,60,1.3579515616811704,1.874491226860742,0.0,False,0.8346033482042818
261,1000,61,1.3191181468235071,1.839873106861188,0.0,False,0.792450399623192
262,1000,62,1.3717875965047532,1.895087089209698,0.0,False,0.7670050729505533
263,1000,63,1.3509798693826265,1.8709360098484513,0.0,False,0.8004385953417525
264,1000,64,1.337079424476901,1.8566557105842683,0.0,False,0.8042371389263288
265,1000,65,1.3723736476438466,1.8937393482302132,0.0,False,0.7863429941363353
266,1000,66,1.3584957659107781,1.8793726086658977,0.0,False,0.7912315724488028
267,1000,67,1.3416142519460406,1.8665209966998941,0.0,False,0.7509325524614656
268,1000,68,1.3639200010264112,1.8856480977924415,0.0,False,0.7827190323396973
269,1000,69,1.3577465662834707,1.875830425220489,0.0,False,0.8191614106298175
270,1000,70,1.3844497140604426,1.9031914244561712,0.0,False,0.8125828960427137
271,1000,71,1.3834871181810433,1.909099606054889,0.0,False,0.7438751212615431
272,1000,72,1.3588431259748914,1.8773017435359487,0.0,False,0.8154138243894273
273,1000,73,1.3592875726213192,1.8813337208361278,0.0,False,0.779538517851913
274,1000,74,1.3703445766937679,1.890123213522672,0.0,False,0.8022136317109574
275,1000,75,1.3335197372903922,1.8553087915619886,0.0,False,0.7821094572840366
276,1000,76,1.374908565366599,1.8952713461880295,0.0,False,0.7963721917856956
277,1000,77,1.3284603844102196,1.8464302275456907,0.0,False,0.8203015686452888
278,1000,78,1.3731077566774557,1.890163531619626,0.0,False,0.8294422505782979
279,1000,79,1.3756196500138462,1.8969526532082028,0.0,False,0.7866699680564349
280,1000,80,1.3568086021992054,1.877448796821609,0.0,False,0.793598053775967
281,1000,81,1.3471001219812793,1.866298404149368,0.0,False,0.8080171783191128
282,1000,82,1.3604981440594979,1.8817737851049698,0.0,False,0.7872435895452794
283,1000,83,1.3698994889707918,1.886872454458373,0.0,False,0.8302703451241875
284,1000,84,1.3276292060800148,1.848316067925023,0.0,False,0.7931313815499186
285,1000,85,1.3585068247733203,1.876201977393639,0.0,False,0.8230484737968142
286,1000,86,1.388392724387544,1.9097013541583179,0.0,False,0.786913702292261
287,1000,87,1.3559389247750764,1.8765502751123102,0.0,False,0.7938864966276604
288,1000,88,1.344680103347343,1.8653720040791737,0.0,False,0.793080992681694
289,1000,89,1.3662165026414663,1.8847731813670574,0.0,False,0.8144332127440883
290,1000,90,1.3348822412826753,1.8544679796188368,0.0,False,0.8041426166383854
291,1000,91,1.3737386076172953,1.8972919892069107,0.0,False,0.7644661841038456
292,1000,92,1.3546802024799862,1.8736792275997423,0.0,False,0.8100097488024396
293,1000,93,1.3359016105880117,1.8550778229970435,0.0,False,0.8082378759096827
294,1000,94,1.376185473775403,1.899534071215795,0.0,False,0.7665140255960781
295,1000,95,1.3633353497958507,1.8847026497980977,0.0,False,0.7863269999775309
296,1000,96,1.3532219626923547,1.8737345109944004,0.0,False,0.7948745169795446
297,1000,97,1.3748606329179747,1.8945244842724054,0.0,False,0.8033614864556924
298,1000,98,1.358343404237271,1.8814915185479912,0.0,False,0.7685188568927988
299,1000,99,1.3526866371401294,1.8708760143343013,0.0,False,0.81810622805828
300,5000,0,1.3581148344697886,1.879202752686465,0.0,False,0.7891208178332381
301,5000,1,1.3575574631171323,1.877822020825069,0.0,False,0.7973544229206322
302,5000,2,1.3612462884979424,1.8826483386799135,0.0,False,0.7859794981802892
303,5000,3,1.3555829724382022,1.8748909915156644,0.0,False,0.8069198092253771
304,5000,4,1.3624114469580686,1.8821993826348584,0.0,False,0.8021206432321026
305,5000,5,1.3526416221168454,1.875277694742298,0.0,False,0.7736392737454754
306,5000,6,1.3559117457656702,1.875405438107366,0.0,False,0.8050630765830418
307,5000,7,1.364731981451296,1.8848037055375513,0.0,False,0.7992827591374461
308,5000,8,1.352382451519067,1.8711457619759715,0.0,False,0.8123668954309551
